order_id,order_date,order_month,customer_id,product_id,product_name,category,country,channel,segment,quantity,unit_price,discount,gross_sales,is_return,net_sales
O100198,2024-01-14,2024-01,C10168,P1004,Colombian Beans,Coffee,Germany,Online,Consumer,2,15.28,0.05,30.56,0,29.03
O100199,2024-01-29,2024-01,C10353,P1009,Ethiopian Beans,Coffee,Germany,Online,Consumer,2,16.64,0.1,33.28,0,29.95
O100200,2024-01-14,2024-01,C10483,P1016,Pour Over Kit,Equipment,Germany,Online,Consumer,2,32.14,0.05,64.28,0,61.07
O100201,2024-01-28,2024-01,C10184,P1010,French Press,Equipment,Germany,Online,Small Business,2,24.74,0.05,49.48,0,47.01
O100202,2024-01-22,2024-01,C10021,P1019,Travel Mug,Merch,Germany,Online,Consumer,1,20.64,0.0,20.64,0,20.64
O100203,2024-01-12,2024-01,C10413,P1006,Croissant Box,Bakery,Germany,Online,Consumer,2,14.2,0.05,28.4,0,26.98
O100204,2024-01-23,2024-01,C10056,P1005,Cookie Pack,Bakery,Germany,Online,Corporate,1,7.7,0.0,7.7,0,7.7
O100205,2024-01-05,2024-01,C10491,P1007,Earl Grey,Tea,Germany,Online,Consumer,4,9.53,0.0,38.12,0,38.12
O100206,2024-01-01,2024-01,C10489,P1018,Tote Bag,Merch,Germany,Online,Consumer,3,15.17,0.0,45.51,0,45.51
O100207,2024-01-09,2024-01,C10350,P1014,Milk Frother,Equipment,Germany,Online,Consumer,1,20.33,0.0,20.33,0,20.33
O100208,2024-01-23,2024-01,C10056,P1005,Cookie Pack,Bakery,Germany,Online,Corporate,2,8.03,0.05,16.06,0,15.26
O100209,2024-01-06,2024-01,C10119,P1002,Ceramic Mug,Merch,Germany,Online,Consumer,3,12.48,0.05,37.44,0,35.57
O100210,2024-01-09,2024-01,C10516,P1007,Earl Grey,Tea,Germany,Online,Consumer,4,10.54,0.15,42.16,0,35.84
O100211,2024-01-02,2024-01,C10199,P1009,Ethiopian Beans,Coffee,Germany,Online,Consumer,1,17.7,0.05,17.7,0,16.81
O100212,2024-01-03,2024-01,C10106,P1002,Ceramic Mug,Merch,Germany,Store Pickup,Consumer,1,12.97,0.1,12.97,0,11.67
O100213,2024-01-28,2024-01,C10622,P1018,Tote Bag,Merch,Germany,Store Pickup,Consumer,3,14.98,0.0,44.94,0,44.94
O100214,2024-01-29,2024-01,C10499,P1005,Cookie Pack,Bakery,Germany,Store Pickup,Consumer,6,8.73,0.0,52.38,0,52.38
O100215,2024-01-30,2024-01,C10010,P1011,Green Tea,Tea,Germany,Store Pickup,Consumer,2,11.03,0.0,22.06,0,22.06
O100216,2024-01-14,2024-01,C10646,P1005,Cookie Pack,Bakery,Germany,Store Pickup,Consumer,2,7.7,0.0,15.4,0,15.4
O100217,2024-01-20,2024-01,C10061,P1012,Herbal Tea,Tea,Germany,Store Pickup,Consumer,2,9.89,0.15,19.78,0,16.81
O100218,2024-01-28,2024-01,C10132,P1007,Earl Grey,Tea,Germany,Store Pickup,Small Business,4,9.91,0.0,39.64,0,39.64
O100219,2024-01-06,2024-01,C10288,P1006,Croissant Box,Bakery,Germany,Store Pickup,Consumer,6,13.02,0.0,78.12,0,78.12
O100220,2024-01-05,2024-01,C10184,P1019,Travel Mug,Merch,Germany,Store Pickup,Small Business,1,21.19,0.1,21.19,0,19.07
O100221,2024-01-26,2024-01,C10631,P1009,Ethiopian Beans,Coffee,Germany,Store Pickup,Consumer,2,16.23,0.15,32.46,0,27.59
O100222,2024-01-13,2024-01,C10054,P1001,Burr Grinder,Equipment,United Kingdom,Marketplace,Small Business,1,84.55,0.05,84.55,0,80.32
O100223,2024-01-18,2024-01,C10063,P1017,T-Shirt,Merch,United Kingdom,Marketplace,Consumer,1,29.92,0.0,29.92,0,29.92
O100224,2024-01-17,2024-01,C10014,P1010,French Press,Equipment,United Kingdom,Marketplace,Consumer,1,29.92,0.05,29.92,0,28.42
O100225,2024-01-25,2024-01,C10029,P1015,Muffin Box,Bakery,United Kingdom,Marketplace,Consumer,3,14.21,0.1,42.63,1,-38.37
O100226,2024-01-14,2024-01,C10484,P1003,Cold Brew Pack,Coffee,United Kingdom,Marketplace,Consumer,1,16.51,0.15,16.51,0,14.03
O100227,2024-01-22,2024-01,C10641,P1010,French Press,Equipment,United Kingdom,Marketplace,Consumer,2,29.75,0.05,59.5,0,56.52
O100228,2024-01-09,2024-01,C10500,P1002,Ceramic Mug,Merch,United Kingdom,Marketplace,Consumer,2,16.36,0.15,32.72,0,27.81
O100229,2024-01-18,2024-01,C10234,P1019,Travel Mug,Merch,United Kingdom,Marketplace,Consumer,1,24.61,0.1,24.61,1,-22.15
O100230,2024-01-28,2024-01,C10180,P1002,Ceramic Mug,Merch,United Kingdom,Marketplace,Consumer,3,15.5,0.15,46.5,0,39.52
O100231,2024-01-22,2024-01,C10094,P1018,Tote Bag,Merch,United Kingdom,Marketplace,Small Business,1,19.4,0.05,19.4,0,18.43
O100232,2024-01-23,2024-01,C10143,P1001,Burr Grinder,Equipment,United Kingdom,Marketplace,Consumer,1,88.41,0.0,88.41,0,88.41
O100233,2024-01-23,2024-01,C10579,P1019,Travel Mug,Merch,United Kingdom,Marketplace,Small Business,3,26.04,0.15,78.12,0,66.4
O100234,2024-01-29,2024-01,C10411,P1018,Tote Bag,Merch,United Kingdom,Marketplace,Consumer,1,21.16,0.0,21.16,0,21.16
O100235,2024-01-05,2024-01,C10435,P1019,Travel Mug,Merch,United Kingdom,Marketplace,Consumer,2,22.5,0.05,45.0,0,42.75
O100236,2024-01-05,2024-01,C10359,P1015,Muffin Box,Bakery,United Kingdom,Marketplace,Consumer,4,13.15,0.1,52.6,0,47.34
O100237,2024-01-02,2024-01,C10094,P1006,Croissant Box,Bakery,United Kingdom,Marketplace,Small Business,5,15.71,0.0,78.55,0,78.55
O100238,2024-01-20,2024-01,C10109,P1008,Espresso Blend,Coffee,United Kingdom,Marketplace,Consumer,2,18.03,0.05,36.06,0,34.26
O100239,2024-01-20,2024-01,C10295,P1007,Earl Grey,Tea,United Kingdom,Marketplace,Consumer,1,10.95,0.15,10.95,0,9.31
O100240,2024-01-20,2024-01,C10180,P1002,Ceramic Mug,Merch,United Kingdom,Marketplace,Consumer,2,16.62,0.05,33.24,0,31.58
O100241,2024-01-14,2024-01,C10511,P1018,Tote Bag,Merch,United Kingdom,Marketplace,Consumer,3,17.89,0.0,53.67,1,-53.67
O100242,2024-01-20,2024-01,C10224,P1011,Green Tea,Tea,United Kingdom,Marketplace,Small Business,2,13.61,0.0,27.22,0,27.22
O100243,2024-01-14,2024-01,C10338,P1003,Cold Brew Pack,Coffee,United Kingdom,Marketplace,Consumer,2,14.64,0.15,29.28,0,24.89
O100244,2024-01-13,2024-01,C10092,P1003,Cold Brew Pack,Coffee,United Kingdom,Marketplace,Consumer,4,14.48,0.15,57.92,0,49.23
O100245,2024-01-25,2024-01,C10092,P1015,Muffin Box,Bakery,United Kingdom,Marketplace,Consumer,3,13.07,0.15,39.21,0,33.33
O100246,2024-01-14,2024-01,C10596,P1009,Ethiopian Beans,Coffee,United Kingdom,Marketplace,Consumer,2,20.63,0.0,41.26,0,41.26
O100247,2024-01-17,2024-01,C10484,P1013,Matcha Tin,Tea,United Kingdom,Marketplace,Consumer,2,20.22,0.05,40.44,1,-38.42
O100248,2024-01-26,2024-01,C10359,P1009,Ethiopian Beans,Coffee,United Kingdom,Marketplace,Consumer,3,20.62,0.0,61.86,0,61.86
O100249,2024-01-07,2024-01,C10579,P1017,T-Shirt,Merch,United Kingdom,Online,Small Business,2,29.4,0.1,58.8,1,-52.92
O100250,2024-01-20,2024-01,C10278,P1012,Herbal Tea,Tea,United Kingdom,Online,Consumer,4,10.37,0.0,41.48,0,41.48
O100251,2024-01-24,2024-01,C10411,P1000,Biscotti Jar,Bakery,United Kingdom,Online,Consumer,6,12.01,0.0,72.06,0,72.06
O100252,2024-01-11,2024-01,C10630,P1013,Matcha Tin,Tea,United Kingdom,Online,Consumer,3,19.87,0.0,59.61,0,59.61
O100253,2024-01-18,2024-01,C10029,P1006,Croissant Box,Bakery,United Kingdom,Online,Consumer,2,16.1,0.0,32.2,0,32.2
O100254,2024-01-14,2024-01,C10482,P1001,Burr Grinder,Equipment,United Kingdom,Online,Consumer,1,84.54,0.1,84.54,0,76.09
O100255,2024-01-21,2024-01,C10472,P1015,Muffin Box,Bakery,United Kingdom,Online,Consumer,2,13.4,0.0,26.8,0,26.8
O100256,2024-01-17,2024-01,C10398,P1012,Herbal Tea,Tea,United Kingdom,Online,Small Business,3,10.42,0.15,31.26,0,26.57
O100257,2024-01-14,2024-01,C10633,P1008,Espresso Blend,Coffee,United Kingdom,Online,Consumer,1,20.08,0.05,20.08,0,19.08
O100258,2024-01-16,2024-01,C10268,P1012,Herbal Tea,Tea,United Kingdom,Online,Consumer,4,11.59,0.1,46.36,0,41.72
O100259,2024-01-17,2024-01,C10268,P1002,Ceramic Mug,Merch,United Kingdom,Online,Consumer,2,14.88,0.25,29.76,0,22.32
O100260,2024-01-21,2024-01,C10102,P1008,Espresso Blend,Coffee,United Kingdom,Online,Consumer,2,19.96,0.05,39.92,0,37.92
O100261,2024-01-02,2024-01,C10411,P1009,Ethiopian Beans,Coffee,United Kingdom,Online,Consumer,1,19.84,0.1,19.84,0,17.86
O100262,2024-01-27,2024-01,C10029,P1012,Herbal Tea,Tea,United Kingdom,Online,Consumer,2,11.49,0.0,22.98,0,22.98
O100263,2024-01-04,2024-01,C10234,P1002,Ceramic Mug,Merch,United Kingdom,Online,Consumer,2,15.33,0.0,30.66,0,30.66
O100264,2024-01-12,2024-01,C10143,P1011,Green Tea,Tea,United Kingdom,Online,Consumer,4,13.17,0.0,52.68,0,52.68
O100265,2024-01-08,2024-01,C10094,P1010,French Press,Equipment,United Kingdom,Online,Small Business,1,30.58,0.05,30.58,1,-29.05
O100266,2024-01-14,2024-01,C10581,P1016,Pour Over Kit,Equipment,United Kingdom,Online,Small Business,1,34.33,0.15,34.33,0,29.18
O100267,2024-01-26,2024-01,C10180,P1005,Cookie Pack,Bakery,United Kingdom,Online,Consumer,4,10.21,0.0,40.84,0,40.84
O100268,2024-01-30,2024-01,C10259,P1004,Colombian Beans,Coffee,United Kingdom,Online,Consumer,2,18.09,0.1,36.18,0,32.56
O100269,2024-01-25,2024-01,C10234,P1005,Cookie Pack,Bakery,United Kingdom,Online,Consumer,3,10.55,0.0,31.65,0,31.65
O100270,2024-01-16,2024-01,C10272,P1017,T-Shirt,Merch,United Kingdom,Online,Consumer,1,29.97,0.15,29.97,0,25.47
O100271,2024-01-26,2024-01,C10466,P1019,Travel Mug,Merch,United Kingdom,Online,Consumer,2,22.47,0.0,44.94,0,44.94
O100272,2024-01-29,2024-01,C10398,P1012,Herbal Tea,Tea,United Kingdom,Online,Small Business,4,11.58,0.0,46.32,0,46.32
O100273,2024-01-23,2024-01,C10429,P1011,Green Tea,Tea,United Kingdom,Online,Consumer,4,13.92,0.0,55.68,0,55.68
O100274,2024-01-21,2024-01,C10036,P1013,Matcha Tin,Tea,United Kingdom,Online,Consumer,4,20.21,0.0,80.84,0,80.84
O100275,2024-01-01,2024-01,C10411,P1005,Cookie Pack,Bakery,United Kingdom,Online,Consumer,1,10.32,0.1,10.32,0,9.29
O100276,2024-01-30,2024-01,C10579,P1003,Cold Brew Pack,Coffee,United Kingdom,Online,Small Business,4,16.26,0.05,65.04,0,61.79
O100277,2024-01-19,2024-01,C10529,P1012,Herbal Tea,Tea,United Kingdom,Online,Consumer,4,11.72,0.0,46.88,0,46.88
O100278,2024-01-28,2024-01,C10630,P1019,Travel Mug,Merch,United Kingdom,Online,Consumer,2,26.06,0.1,52.12,0,46.91
O100279,2024-01-09,2024-01,C10548,P1000,Biscotti Jar,Bakery,United Kingdom,Store Pickup,Consumer,6,11.7,0.0,70.2,0,70.2
O100280,2024-01-04,2024-01,C10009,P1008,Espresso Blend,Coffee,United Kingdom,Store Pickup,Consumer,3,18.4,0.0,55.2,0,55.2
O100281,2024-01-30,2024-01,C10029,P1019,Travel Mug,Merch,United Kingdom,Store Pickup,Consumer,1,26.09,0.1,26.09,0,23.48
O100282,2024-01-20,2024-01,C10522,P1000,Biscotti Jar,Bakery,United Kingdom,Store Pickup,Consumer,6,13.34,0.05,80.04,0,76.04
O100283,2024-01-01,2024-01,C10125,P1004,Colombian Beans,Coffee,United Kingdom,Store Pickup,Consumer,3,16.5,0.15,49.5,0,42.07
O100284,2024-01-29,2024-01,C10013,P1007,Earl Grey,Tea,United Kingdom,Store Pickup,Consumer,4,12.58,0.1,50.32,0,45.29
O100285,2024-01-22,2024-01,C10096,P1016,Pour Over Kit,Equipment,United Kingdom,Store Pickup,Consumer,1,35.35,0.05,35.35,0,33.58
O100286,2024-01-06,2024-01,C10511,P1001,Burr Grinder,Equipment,United Kingdom,Store Pickup,Consumer,1,85.76,0.2,85.76,0,68.61
O100287,2024-01-01,2024-01,C10029,P1006,Croissant Box,Bakery,United Kingdom,Store Pickup,Consumer,6,15.04,0.0,90.24,0,90.24
O100288,2024-01-17,2024-01,C10267,P1009,Ethiopian Beans,Coffee,United Kingdom,Store Pickup,Consumer,3,19.54,0.05,58.62,0,55.69
O100289,2024-01-22,2024-01,C10009,P1015,Muffin Box,Bakery,United Kingdom,Store Pickup,Consumer,4,14.03,0.0,56.12,0,56.12
O100290,2024-01-09,2024-01,C10596,P1004,Colombian Beans,Coffee,United Kingdom,Store Pickup,Consumer,1,16.76,0.0,16.76,0,16.76
O100291,2024-01-19,2024-01,C10013,P1013,Matcha Tin,Tea,United Kingdom,Store Pickup,Consumer,3,22.31,0.0,66.93,0,66.93
O100292,2024-01-26,2024-01,C10246,P1014,Milk Frother,Equipment,United Kingdom,Store Pickup,Consumer,1,25.29,0.1,25.29,0,22.76
O100293,2024-01-18,2024-01,C10469,P1007,Earl Grey,Tea,United States,Marketplace,Consumer,3,14.12,0.0,42.36,0,42.36
O100294,2024-01-12,2024-01,C10089,P1015,Muffin Box,Bakery,United States,Marketplace,Consumer,2,16.03,0.1,32.06,0,28.85
O100295,2024-01-10,2024-01,C10062,P1015,Muffin Box,Bakery,United States,Marketplace,Consumer,4,16.26,0.05,65.04,0,61.79
O100296,2024-01-29,2024-01,C10344,P1017,T-Shirt,Merch,United States,Marketplace,Consumer,2,29.67,0.1,59.34,0,53.41
O100297,2024-01-13,2024-01,C10057,P1008,Espresso Blend,Coffee,United States,Marketplace,Consumer,1,20.92,0.05,20.92,0,19.87
O100298,2024-01-21,2024-01,C10282,P1016,Pour Over Kit,Equipment,United States,Marketplace,Consumer,1,40.96,0.15,40.96,1,-34.82
O100299,2024-01-02,2024-01,C10449,P1005,Cookie Pack,Bakery,United States,Marketplace,Consumer,1,10.53,0.15,10.53,0,8.95
O100300,2024-01-04,2024-01,C10273,P1005,Cookie Pack,Bakery,United States,Marketplace,Consumer,2,11.07,0.05,22.14,0,21.03
O100301,2024-01-19,2024-01,C10280,P1009,Ethiopian Beans,Coffee,United States,Marketplace,Consumer,2,20.05,0.15,40.1,0,34.09
O100302,2024-01-05,2024-01,C10031,P1004,Colombian Beans,Coffee,United States,Marketplace,Consumer,2,19.68,0.05,39.36,0,37.39
O100303,2024-01-24,2024-01,C10365,P1012,Herbal Tea,Tea,United States,Marketplace,Consumer,2,11.4,0.25,22.8,0,17.1
O100304,2024-01-18,2024-01,C10349,P1014,Milk Frother,Equipment,United States,Marketplace,Consumer,1,26.66,0.05,26.66,0,25.33
O100305,2024-01-03,2024-01,C10212,P1019,Travel Mug,Merch,United States,Marketplace,Consumer,3,28.26,0.05,84.78,0,80.54
O100306,2024-01-13,2024-01,C10576,P1004,Colombian Beans,Coffee,United States,Marketplace,Consumer,3,19.24,0.25,57.72,0,43.29
O100307,2024-01-23,2024-01,C10624,P1011,Green Tea,Tea,United States,Marketplace,Consumer,1,14.63,0.0,14.63,0,14.63
O100308,2024-01-12,2024-01,C10304,P1005,Cookie Pack,Bakery,United States,Marketplace,Consumer,2,10.05,0.05,20.1,0,19.09
O100309,2024-01-19,2024-01,C10539,P1009,Ethiopian Beans,Coffee,United States,Marketplace,Consumer,3,21.6,0.1,64.8,0,58.32
O100310,2024-01-05,2024-01,C10506,P1012,Herbal Tea,Tea,United States,Marketplace,Consumer,1,12.04,0.15,12.04,0,10.23
O100311,2024-01-12,2024-01,C10325,P1003,Cold Brew Pack,Coffee,United States,Marketplace,Consumer,2,18.21,0.15,36.42,0,30.96
O100312,2024-01-19,2024-01,C10043,P1011,Green Tea,Tea,United States,Marketplace,Consumer,2,14.46,0.0,28.92,0,28.92
O100313,2024-01-24,2024-01,C10316,P1014,Milk Frother,Equipment,United States,Marketplace,Consumer,1,28.44,0.0,28.44,0,28.44
O100314,2024-01-28,2024-01,C10304,P1004,Colombian Beans,Coffee,United States,Marketplace,Consumer,1,20.8,0.2,20.8,0,16.64
O100315,2024-01-17,2024-01,C10537,P1011,Green Tea,Tea,United States,Marketplace,Consumer,2,13.77,0.0,27.54,0,27.54
O100316,2024-01-29,2024-01,C10420,P1005,Cookie Pack,Bakery,United States,Marketplace,Consumer,6,10.43,0.0,62.58,0,62.58
O100317,2024-01-21,2024-01,C10602,P1018,Tote Bag,Merch,United States,Marketplace,Consumer,2,23.26,0.1,46.52,0,41.87
O100318,2024-01-08,2024-01,C10250,P1007,Earl Grey,Tea,United States,Marketplace,Consumer,4,14.42,0.0,57.68,0,57.68
O100319,2024-01-13,2024-01,C10647,P1019,Travel Mug,Merch,United States,Marketplace,Consumer,1,25.91,0.1,25.91,1,-23.32
O100320,2024-01-09,2024-01,C10486,P1011,Green Tea,Tea,United States,Marketplace,Consumer,1,15.44,0.1,15.44,0,13.9
O100321,2024-01-02,2024-01,C10471,P1018,Tote Bag,Merch,United States,Marketplace,Small Business,2,20.3,0.15,40.6,0,34.51
O100322,2024-01-02,2024-01,C10003,P1002,Ceramic Mug,Merch,United States,Marketplace,Small Business,1,17.86,0.15,17.86,1,-15.18
O100323,2024-01-27,2024-01,C10457,P1009,Ethiopian Beans,Coffee,United States,Marketplace,Consumer,2,23.0,0.2,46.0,0,36.8
O100324,2024-01-19,2024-01,C10028,P1004,Colombian Beans,Coffee,United States,Marketplace,Consumer,1,19.0,0.0,19.0,0,19.0
O100325,2024-01-18,2024-01,C10423,P1017,T-Shirt,Merch,United States,Marketplace,Consumer,1,31.99,0.1,31.99,1,-28.79
O100326,2024-01-08,2024-01,C10177,P1012,Herbal Tea,Tea,United States,Marketplace,Consumer,4,12.26,0.0,49.04,0,49.04
O100327,2024-01-25,2024-01,C10189,P1000,Biscotti Jar,Bakery,United States,Marketplace,Consumer,2,14.49,0.0,28.98,0,28.98
O100328,2024-01-09,2024-01,C10002,P1000,Biscotti Jar,Bakery,United States,Marketplace,Consumer,6,14.45,0.0,86.7,0,86.7
O100329,2024-01-02,2024-01,C10236,P1006,Croissant Box,Bakery,United States,Online,Consumer,2,19.24,0.0,38.48,0,38.48
O100330,2024-01-05,2024-01,C10212,P1017,T-Shirt,Merch,United States,Online,Consumer,2,33.81,0.0,67.62,0,67.62
O100331,2024-01-21,2024-01,C10089,P1008,Espresso Blend,Coffee,United States,Online,Consumer,2,22.51,0.1,45.02,0,40.52
O100332,2024-01-19,2024-01,C10462,P1010,French Press,Equipment,United States,Online,Consumer,2,35.16,0.0,70.32,0,70.32
O100333,2024-01-14,2024-01,C10417,P1006,Croissant Box,Bakery,United States,Online,Consumer,3,19.37,0.05,58.11,0,55.2
O100334,2024-01-09,2024-01,C10501,P1004,Colombian Beans,Coffee,United States,Online,Consumer,1,20.18,0.05,20.18,0,19.17
O100335,2024-01-24,2024-01,C10431,P1012,Herbal Tea,Tea,United States,Online,Consumer,2,12.5,0.1,25.0,0,22.5
O100336,2024-01-04,2024-01,C10603,P1003,Cold Brew Pack,Coffee,United States,Online,Consumer,2,16.65,0.1,33.3,0,29.97
O100337,2024-01-10,2024-01,C10065,P1004,Colombian Beans,Coffee,United States,Online,Consumer,4,21.0,0.05,84.0,0,79.8
O100338,2024-01-15,2024-01,C10023,P1007,Earl Grey,Tea,United States,Online,Consumer,1,12.44,0.0,12.44,0,12.44
O100339,2024-01-20,2024-01,C10231,P1005,Cookie Pack,Bakery,United States,Online,Consumer,1,11.81,0.05,11.81,0,11.22
O100340,2024-01-09,2024-01,C10311,P1013,Matcha Tin,Tea,United States,Online,Consumer,2,23.34,0.0,46.68,0,46.68
O100341,2024-01-12,2024-01,C10091,P1011,Green Tea,Tea,United States,Online,Consumer,1,15.16,0.0,15.16,0,15.16
O100342,2024-01-01,2024-01,C10002,P1011,Green Tea,Tea,United States,Online,Consumer,2,15.44,0.0,30.88,0,30.88
O100343,2024-01-02,2024-01,C10404,P1012,Herbal Tea,Tea,United States,Online,Consumer,2,12.98,0.1,25.96,0,23.36
O100344,2024-01-20,2024-01,C10333,P1002,Ceramic Mug,Merch,United States,Online,Consumer,1,18.45,0.0,18.45,0,18.45
O100345,2024-01-26,2024-01,C10373,P1006,Croissant Box,Bakery,United States,Online,Consumer,1,17.29,0.0,17.29,0,17.29
O100346,2024-01-11,2024-01,C10552,P1011,Green Tea,Tea,United States,Online,Consumer,3,14.61,0.2,43.83,0,35.06
O100347,2024-01-18,2024-01,C10186,P1007,Earl Grey,Tea,United States,Online,Consumer,4,13.26,0.15,53.04,0,45.08
O100348,2024-01-29,2024-01,C10447,P1005,Cookie Pack,Bakery,United States,Online,Corporate,6,10.74,0.0,64.44,0,64.44
O100349,2024-01-31,2024-01,C10615,P1000,Biscotti Jar,Bakery,United States,Online,Consumer,6,14.59,0.05,87.54,0,83.16
O100350,2024-01-11,2024-01,C10046,P1004,Colombian Beans,Coffee,United States,Online,Consumer,2,21.22,0.25,42.44,0,31.83
O100351,2024-01-12,2024-01,C10280,P1016,Pour Over Kit,Equipment,United States,Online,Consumer,2,40.52,0.2,81.04,0,64.83
O100352,2024-01-19,2024-01,C10186,P1011,Green Tea,Tea,United States,Online,Consumer,4,14.86,0.25,59.44,0,44.58
O100353,2024-01-10,2024-01,C10474,P1011,Green Tea,Tea,United States,Online,Consumer,3,15.72,0.2,47.16,0,37.73
O100354,2024-01-22,2024-01,C10326,P1019,Travel Mug,Merch,United States,Online,Consumer,2,27.46,0.0,54.92,0,54.92
O100355,2024-01-21,2024-01,C10557,P1016,Pour Over Kit,Equipment,United States,Online,Consumer,1,40.3,0.05,40.3,0,38.28
O100356,2024-01-12,2024-01,C10164,P1007,Earl Grey,Tea,United States,Online,Consumer,2,12.75,0.0,25.5,0,25.5
O100357,2024-01-07,2024-01,C10438,P1009,Ethiopian Beans,Coffee,United States,Online,Consumer,2,23.58,0.05,47.16,0,44.8
O100358,2024-01-18,2024-01,C10261,P1012,Herbal Tea,Tea,United States,Online,Consumer,2,13.09,0.05,26.18,0,24.87
O100359,2024-01-20,2024-01,C10645,P1013,Matcha Tin,Tea,United States,Online,Consumer,2,24.45,0.2,48.9,0,39.12
O100360,2024-01-13,2024-01,C10072,P1010,French Press,Equipment,United States,Online,Consumer,1,31.13,0.0,31.13,0,31.13
O100361,2024-01-13,2024-01,C10166,P1007,Earl Grey,Tea,United States,Online,Consumer,2,13.16,0.0,26.32,0,26.32
O100362,2024-01-15,2024-01,C10248,P1000,Biscotti Jar,Bakery,United States,Online,Consumer,4,13.74,0.15,54.96,0,46.72
O100363,2024-01-27,2024-01,C10373,P1008,Espresso Blend,Coffee,United States,Online,Consumer,2,21.56,0.0,43.12,0,43.12
O100364,2024-01-24,2024-01,C10058,P1005,Cookie Pack,Bakery,United States,Online,Consumer,2,11.56,0.0,23.12,0,23.12
O100365,2024-01-30,2024-01,C10248,P1019,Travel Mug,Merch,United States,Online,Consumer,3,25.63,0.05,76.89,1,-73.05
O100366,2024-01-07,2024-01,C10373,P1014,Milk Frother,Equipment,United States,Online,Consumer,1,28.37,0.1,28.37,0,25.53
O100367,2024-01-15,2024-01,C10205,P1007,Earl Grey,Tea,United States,Online,Consumer,2,14.44,0.0,28.88,0,28.88
O100368,2024-01-30,2024-01,C10291,P1002,Ceramic Mug,Merch,United States,Online,Consumer,3,17.61,0.15,52.83,0,44.91
O100369,2024-01-27,2024-01,C10235,P1000,Biscotti Jar,Bakery,United States,Online,Consumer,6,13.67,0.05,82.02,0,77.92
O100370,2024-01-17,2024-01,C10291,P1002,Ceramic Mug,Merch,United States,Online,Consumer,1,16.27,0.1,16.27,0,14.64
O100371,2024-01-04,2024-01,C10402,P1011,Green Tea,Tea,United States,Online,Consumer,3,13.51,0.05,40.53,0,38.5
O100372,2024-01-29,2024-01,C10624,P1007,Earl Grey,Tea,United States,Online,Consumer,2,14.05,0.0,28.1,0,28.1
O100373,2024-01-03,2024-01,C10566,P1011,Green Tea,Tea,United States,Online,Consumer,1,14.14,0.0,14.14,0,14.14
O100374,2024-01-04,2024-01,C10090,P1017,T-Shirt,Merch,United States,Online,Consumer,1,30.46,0.05,30.46,0,28.94
O100375,2024-01-04,2024-01,C10273,P1003,Cold Brew Pack,Coffee,United States,Online,Consumer,4,17.58,0.25,70.32,0,52.74
O100376,2024-01-16,2024-01,C10380,P1016,Pour Over Kit,Equipment,United States,Online,Consumer,1,41.51,0.0,41.51,0,41.51
O100377,2024-01-20,2024-01,C10566,P1008,Espresso Blend,Coffee,United States,Online,Consumer,2,20.82,0.0,41.64,0,41.64
O100378,2024-01-16,2024-01,C10443,P1014,Milk Frother,Equipment,United States,Online,Corporate,2,27.79,0.05,55.58,0,52.8
O100379,2024-01-01,2024-01,C10638,P1010,French Press,Equipment,United States,Online,Small Business,2,32.77,0.0,65.54,0,65.54
O100380,2024-01-22,2024-01,C10299,P1015,Muffin Box,Bakery,United States,Online,Consumer,2,15.35,0.0,30.7,0,30.7
O100381,2024-01-14,2024-01,C10231,P1003,Cold Brew Pack,Coffee,United States,Online,Consumer,1,17.4,0.1,17.4,0,15.66
O100382,2024-01-30,2024-01,C10506,P1018,Tote Bag,Merch,United States,Online,Consumer,1,23.53,0.2,23.53,1,-18.82
O100383,2024-01-09,2024-01,C10362,P1008,Espresso Blend,Coffee,United States,Online,Consumer,2,20.85,0.1,41.7,0,37.53
O100384,2024-01-24,2024-01,C10155,P1004,Colombian Beans,Coffee,United States,Store Pickup,Consumer,1,20.06,0.1,20.06,0,18.05
O100385,2024-01-22,2024-01,C10426,P1010,French Press,Equipment,United States,Store Pickup,Consumer,1,31.37,0.2,31.37,0,25.1
O100386,2024-01-27,2024-01,C10450,P1003,Cold Brew Pack,Coffee,United States,Store Pickup,Consumer,4,17.4,0.1,69.6,0,62.64
O100387,2024-01-01,2024-01,C10442,P1012,Herbal Tea,Tea,United States,Store Pickup,Consumer,2,11.63,0.05,23.26,0,22.1
O100388,2024-01-04,2024-01,C10089,P1004,Colombian Beans,Coffee,United States,Store Pickup,Consumer,4,21.56,0.0,86.24,0,86.24
O100389,2024-01-01,2024-01,C10454,P1011,Green Tea,Tea,United States,Store Pickup,Consumer,3,14.76,0.0,44.28,0,44.28
O100390,2024-01-22,2024-01,C10164,P1007,Earl Grey,Tea,United States,Store Pickup,Consumer,4,14.47,0.0,57.88,1,-57.88
