order_id,order_date,customer_id,segment,channel,country,city,region,category,product_name,quantity,unit_price,discount,shipping_cost,revenue
O100398,2024-05-12,C10621,Consumer,Online,Australia,Sydney,APAC,Bakery,Muffin Box,4,13.0,0.0,9.78,52.0
O100401,2024-06-30,C10401,Corporate,Online,Germany,Hamburg,Europe,Equipment,French Press,3,28.0,0.0,6.81,84.0
O100402,2024-01-13,C10619,Consumer,Store Pickup,Canada,Toronto,North America,Coffee,Cold Brew Pack,2,14.0,0.0,7.46,28.0
O100403,2024-05-30,C10203,Consumer,Online,United States,Austin,North America,Coffee,Colombian Beans,5,16.5,0.0,7.48,82.5
O100404,2024-02-22,C10616,Small Business,Online,Canada,Toronto,North America,Bakery,Croissant Box,5,15.0,0.0,4.2,75.0
O100407,2024-02-21,C10036,Consumer,online,United States,New York,North America,Merch,Tote Bag,-2,17.1,0.05,4.85,-32.49
O100408,2024-05-18,C10539,Small Business,Marketplace,Canada,Toronto,North America,Merch,Tote Bag,3,18.0,0.0,11.36,54.0
O100410,2024-02-08,C10212,Small Business,Online,Canada,Toronto,North America,Equipment,Pour Over Kit,3,34.0,0.0,6.15,102.0
O100411,2024-05-16,C10218,Consumer,Store Pickup,United States,Austin,North America,Merch,Tote Bag,-1,18.0,0.0,10.12,-18.0
O100413,2024-04-11,C10254,Consumer,Online,United Kingdom,London,Europe,Bakery,Biscotti Jar,2,10.92,0.15,5.08,18.57
O100416,2024-05-04,C10350,Corporate,Online,Germany,Munich,Europe,Bakery,Cookie Pack,5,9.0,0.0,5.47,45.0
O100419,2024-02-06,C10063,Consumer,Store Pickup,Canada,Montreal,North America,Equipment,Milk Frother,3,24.0,0.0,3.17,72.0
O100421,2024-04-16,C10571,Small Business,Store Pickup,United States,New York,North America,Merch,T-Shirt,0,24.7,0.0,10.07,98.8
O100423,2024-04-08,C10449,Consumer,Online,Germany,Berlin,Europe,Merch,Travel Mug,3,22.0,0.0,12.48,66.0
O100426,2024-04-23,C10519,Small Business,Marketplace, UNITED KINGDOM ,Manchester,Europe,Coffee,Colombian Beans,3,16.5,0.0,9.7,49.5
O100429,2024-05-13,C10009,Consumer,Online,United Kingdom,Manchester,Europe,Coffee,Ethiopian Beans,2,18.0,0.0,3.4,36.0
O100431,2024-01-27,C10508,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,Pour Over Kit,2,$34.0,0.0,7.7,68.0
O100433,2024-05-26,C10520,Small Business,Online,United States,San Jose,North America,Merch,Ceramic Mug,3,14.0,0.0,10.66,42.0
O100436,2024-05-29,C10485,Consumer,Online,United Kingdom,London,Europe,Merch,Travel Mug,3,20.9,0.05,7.72,59.56
O100439,2024-04-26,C10507,Consumer,Store Pickup,United States,Austin,North America,Bakery,Biscotti Jar,5,11.5,0.0,11.9,57.5
O100441,2024-01-30,C10228,Consumer,Online,Canada,Vancouver,North America,Coffee,Colombian Beans,1,16.5,0.0,4.77,16.5
O100443,2024-04-26,C10400,Consumer,Marketplace,United States,Austin,North America,Bakery,Cookie Pack,5,9.0,0.1,10.79,40.5
O100446,2024-03-02,C10337,Consumer,Online,United States,New York,North America,Merch,T-Shirt,3,26.0,0.0,7.6,78.0
O100447,2024-06-21,C10492,,Online,United Kingdom,London,Europe,Tea,Green Tea,5,12.0,0.0,7.93,60.0
O100448,04/19/2024,C10439,Consumer,Marketplace,Germany,Berlin,Europe,Coffee,Ethiopian Beans,2,18.0,0.0,9.28,36.0
O100451,2024-02-17,C10362,Consumer,Online,United States,Seattle,North America,Coffee,Colombian Beans,-2,17.32,0.0,10.77,-34.65
O100452,2024-02-07,C10543,Consumer,Online,France,Marseille,Europe,Merch,Travel Mug,2,20.9,0.0,2.54,41.8
O100455,2024-06-19,C10424,Consumer,Online,Canada,Toronto,North America,Bakery,Cookie Pack,4,9.0,0.0,11.63,36.0
O100457,2024-01-10,C10489,Small Business,Online,Australia,Melbourne,APAC,Bakery,Cookie Pack,4,9.0,0.0,8.64,36.0
O100460,2024-03-04,C10176,Corporate,Store Pickup,France,unknown,Europe,Equipment,Milk Frother,1,24.0,0.0,11.11,24.0
O100462,2024-04-17,C10274,Consumer,Online,Australia,Melbourne,APAC,Merch,Travel Mug,1,22.0,0.0,5.39,22.0
O100464,2024-06-29,C10301,Small Business,Marketplace,France,Lyon,Europe,Equipment,Burr Grinder,2,79.0,0.05,4.48,150.1
O100467,2024-03-12,C10519,Small Business,Online,France,Paris,Europe,Merch,Ceramic Mug,5,14.0,0.05,12.43,66.5
O100469,2024-02-03,C10068,Consumer,Online,Canada,Montreal,North America,Tea,Matcha Tin,3,19.0,0.05,6.47,54.15
O100471,2024-02-11,C10303,Consumer,Online,France,Lyon,Europe,Coffee,Cold Brew Pack,2,14.0,0.0,6.49,28.0
O100472,2024-03-06,C10520,Small Business,Online,Canada,Montreal,North America,Bakery,Biscotti Jar,4,11.5,0.0,8.33,46.0
O100473,2024-04-08,C10247,Small Business,Online,United Kingdom,London,Europe,Equipment,Pour Over Kit,2,35.7,0.15,11.25,60.69
O100474,2024-03-05,C10252,Consumer,Store Pickup,Canada,Montreal,North America,Bakery,Biscotti Jar,1,11.5,0.0,7.18,11.5
O100476,2024-03-17,C10090,Consumer,Store Pickup,United Kingdom,Birmingham,Europe,Coffee,Cold Brew Pack,5,14.0,0.0,7.53,70.0
O100477,2024-06-12,C10109,Corporate,Online,United Kingdom,Birmingham,Europe,Tea,Matcha Tin,3,19.0,0.0,3.87,57.0
O100480,2024-02-24,C10299,Consumer,Online,United States,San Jose,North America,Tea,Herbal Tea,3,$10.0,0.0,9.57,30.0
O100483,2024-04-06,C10134,Small Business,Online,United States,Seattle,North America,Tea,Matcha Tin,1,19.0,0.0,2.83,19.0
O100484,2024-04-16,C10453,Consumer,Store Pickup,United States,Austin,North America,Bakery,Biscotti Jar,3,11.5,0.0,9.03,34.5
O100487,2024-02-09,C10546,Consumer,Store Pickup,United States,Austin,North America,Equipment,Milk Frother,1,24.0,0.0,10.5,24.0
O100490,2024-05-18,C10087,,,United States,New York,North America,Equipment,Burr Grinder,3,79.0,0.0,8.88,237.0
O100492,2024-04-06,C10543,Consumer,Store Pickup,Germany,Hamburg,Europe,Merch,Tote Bag,3,18.0,0.0,12.38,54.0
O100495,2024-04-14,C10320,Consumer,Online,United States,Austin,North America,Bakery,Muffin Box,1,13.65,0.0,3.69,13.65
O100497,2024-02-16,C10450,Consumer,online,United States,Chicago,North America,Coffee,Ethiopian Beans,2,18.0,0.0,8.09,36.0
O100500,2024-04-05,C10621,Small Business,Online,Australia,Brisbane,APAC,Bakery,Cookie Pack,5,8.55,0.0,7.15,42.75
O100503,2024-02-04,C10444,Consumer,Online,United States,Chicago,North America,Equipment,Pour Over Kit,4,34.0,0.0,5.2,136.0
O100505,2024-02-20,C10382, ,Online,Canada,Vancouver,North America,coffee,Colombian Beans,2,16.5,0.0,10.18,33.0
O100506,2024-02-09,C10429,Consumer,Online,France,Lyon,Europe,Bakery,Cookie Pack,3,9.45,0.0,7.08,28.35
O100507,2024-03-19,C10362,Consumer,Online,United States,Austin,North America,Coffee,Colombian Beans,4,$16.5,0.0,8.71,66.0
O100508,2024-04-09,C10305,Consumer,Online,United States,Chicago,North America,Coffee,Ethiopian Beans,-2,18.0,0%,3.44,-36.0
O100510,2024-01-17,C10476,Corporate,Online,United States,Seattle,North America,Merch,Ceramic Mug,1,14.0,0.15,8.68,11.9
O100512,2024-06-25,C10194,Consumer,Online,United States,Chicago,North America,Bakery,Muffin Box,3,13.0,0.0,12.47,39.0
O100515,2024-06-04,C10165,Consumer,N/A,Australia,Sydney,APAC,Equipment,Burr Grinder,4,79.0,0.0,7.06,316.0
O100517,2024-03-07,C10308,Consumer,Marketplace,Germany,Berlin,Europe,Merch,Tote Bag,1,18.0,0.0,8.4,18.0
O100518,2024-01-03,C10426,Consumer,Online,United Kingdom,Birmingham,Europe,Coffee,Cold Brew Pack,3,14.0,0.0,5.72,42.0
O100519,2024-01-28,C10604,Small Business,Store Pickup,United States,Chicago,North America,Bakery,Biscotti Jar,1,11.5,0.0,10.48,11.5
O100522,2024-06-25,C10426, ,Store Pickup,United States,New York,North America,Merch,T-Shirt,3,26.0,0.0,4.98,78.0
O100523,2024-01-24,C10164,Small Business,Online,United Kingdom,London,Europe,Coffee,Cold Brew Pack,3,14.0,0.0,4.33,42.0
O100524,2024-04-20,C10466,Consumer,Online,United Kingdom,Birmingham,Europe,Bakery,Croissant Box,4,15.0,0.05,8.64,57.0
O100525,2024-04-12,C10563,Consumer,Online,United States,San Jose,North America,Coffee,Cold Brew Pack,3,14.0,0.0,10.72,42.0
O100527,2024-05-20,C10257,Consumer,Marketplace,United Kingdom,Manchester,Europe,Coffee,Cold Brew Pack,5,13.3,0.0,4.95,66.5
O100528,2024-06-21,C10500,Small Business,Online,United States,Austin,North America,Coffee,Cold Brew Pack,4,14.0,0.0,9.48,56.0
O100529,2024-06-05,C10552,Consumer,Online,United States,San Jose,North America,Coffee,Colombian Beans,2,16.5,0.0,5.64,33.0
O100531,2024-02-03,C10196,,Online,United States,New York,North America,Bakery,Cookie Pack,1,9.0,0.15,9.56,7.65
O100532,2024-02-15,C10512,Corporate,Marketplace,United States,,North America,Merch,Tote Bag,4,18.0,0.15,7.11,61.2
O100535,2024-04-18,C10149,Consumer,Online,United States,Chicago,North America,Bakery,Croissant Box,4,15.0,0.0,4.02,60.0
O100536,2024-06-24,C10345,Consumer,Online,United States,Austin,North America,Merch,Ceramic Mug,2,14.0,0.0,9.82,28.0
O100537,2024-04-29,C10162,Consumer,Online,Germany,Hamburg,Europe,Merch,Travel Mug,5,22.0,0.0,5.17,110.0
O100538,2024-06-24,C10253,Small Business,Store Pickup,Germany,Hamburg,Europe,Tea,Matcha Tin,2,19.0,0.1,11.25,34.2
O100539,2024-04-26,C10188,Small Business,Store Pickup,United States,Austin,North America,Coffee,Colombian Beans,2,16.5,0.1,4.45,29.7
O100540,2024-04-25,C10308,Consumer,Marketplace,United States,New York,North America,Bakery,Cookie Pack,1,9.45,0.0,9.61,9.45
O100541,2024-04-08,C10178,Consumer,Online,United Kingdom,London,Europe,Coffee,Cold Brew Pack,2,14.0,0.0,7.04,28.0
O100542,2024-01-11,C10365,Small Business,Marketplace,Germany,Berlin,Europe,Merch,Travel Mug,3,23.1,0.0,9.71,69.3
O100543,2024-06-05,C10096,Small Business,Marketplace,United States,,North America,Tea,Herbal Tea,1,10.5,0.05,8.89,9.98
O100546,2024-02-26,C10302,Corporate,Online,United States,San Jose,North America,Equipment,Pour Over Kit,2,34.0,0.0,3.2,68.0
O100548,2024-06-28,C10193,,,Australia,Brisbane,APAC,Coffee,Ethiopian Beans,4,18.0,0.0,4.39,72.0
O100551,2024-02-16,C10493,Corporate,Online,Germany,Hamburg,Europe,Merch,Ceramic Mug,4,13.3,0.0,2.54,53.2
O100553,2024-04-10,C10159,Consumer,Online,United States,Austin,North America,Coffee,Cold Brew Pack,1,14.0,0.0,5.38,14.0
O100555,2024-04-28,C10482,Corporate,Store Pickup,United Kingdom,,Europe,Tea,Earl Grey,3,10.45,0.1,10.12,28.22
O100558,2024-01-27,C10437,Consumer,Marketplace,Canada,Montreal,North America,Coffee,Ethiopian Beans,1,18.0,0.0,9.51,18.0
O100561,2024-05-27,C10512,Consumer,Marketplace,United States,New York,North America,Coffee,Cold Brew Pack,2,14.0,0.05,10.1,26.6
O100562,2024-06-22,C10291,Consumer,Online,United States,New York,North America,Bakery,Cookie Pack,3,9.0,0.0,3.5,27.0
O100564,2024-05-25,C10183,Consumer,Online,United States,Seattle,North America,Tea,Herbal Tea,5,10.0,0.0,3.65,50.0
O100565,2024-04-12,C10178,Consumer,Online,Canada,Montreal,North America,Merch,Tote Bag,3,18.0,0.0,10.54,54.0
O100568,2024-01-26,C10211,Corporate,Marketplace,United States,San Jose,North America,Bakery,Cookie Pack,1,9.0,0.0,4.39,9.0
O100570,2024-04-30,C10412,Consumer,Online,United Kingdom,Birmingham,Europe,Bakery,Muffin Box,4,13.0,0.0,7.83,52.0
O100573,2024-05-11,C10403,,Online,United States,San Jose,North America,Coffee,Ethiopian Beans,1,18.0,0.0,3.4,18.0
O100576,2024-02-16,C10289,Consumer,Store Pickup,Canada,Vancouver,North America,Equipment,French Press,5,28.0,0.0,2.76,140.0
O100578,2024-04-22,C10510,Consumer,Store Pickup,Germany,Hamburg,Europe,Coffee,Cold Brew Pack,1,13.3,0.0,11.83,13.3
O100579,2024-04-19,C10357,Small Business,Marketplace,United States,Seattle,North America,Bakery,Biscotti Jar,1,10.92,0.0,6.84,10.92
O100581,2024-03-04,C10121,Consumer,Online,Canada,Montreal,North America,Merch,T-Shirt,3,26.0,0.0,2.76,78.0
O100582,2024-05-24,C10538,Small Business,Online,France,Lyon,Europe,Tea,Matcha Tin,3,19.0,0.0,3.54,57.0
O100584,03/28/2024,C10607,Consumer,Online,Germany,Munich,Europe,Tea,Matcha Tin,1,19.0,0.0,7.45,19.0
O100586,2024-01-25,C10258,Consumer,Marketplace,United Kingdom,Birmingham,Europe,Tea,Green Tea,2,12.0,0.0,5.8,24.0
O100587,2024-06-22,C10193,Consumer,Store Pickup,France,Lyon,Europe,Coffee,Cold Brew Pack,5,14.0,0.0,2.6,70.0
O100589,2024-01-26,C10571,Consumer,Online,France,Paris,Europe,Merch,Tote Bag,3,18.0,0.0,11.95,54.0
O100591,2024-05-31,C10342,Consumer,Marketplace,Australia,Brisbane,APAC,Coffee,Ethiopian Beans,4,18.9,0.0,9.42,75.6
O100593,2024-04-03,C10351,Consumer,Marketplace,Australia,Melbourne,APAC,Merch,,5,26.0,0.0,3.51,130.0
O100595,2024-03-14,C10071,Small Business,Online,United States,San Jose,North America,Coffee,Colombian Beans,4,16.5,0.05,11.11,62.7
O100596,2024-01-14,C10485,Consumer,Store Pickup,United Kingdom,London,Europe,Coffee,Cold Brew Pack,5,14.7,0.0,8.08,73.5
O100597,2024-03-02,C10096,Small Business,Online,United States,Austin,North America,Tea,Earl Grey,1,11.0,0.0,2.9,11.0
O100598,2024-06-19,C10192,Small Business,Store Pickup,Germany,Hamburg,Europe,Tea,Matcha Tin,5,19.0,0.0,2.85,95.0
O100599,2024-03-28,C10187,Consumer,Online,United States,Chicago,North America,Bakery,Cookie Pack,-1,9.0,0.0,10.43,-9.0
O100601,2024-02-23,C10266,,Store Pickup,Australia,Brisbane,APAC,Equipment,Pour Over Kit,3,34.0,0.0,10.77,102.0
O100603,2024-02-23,C10454,Consumer,Online,Canada,Vancouver,North America,Merch,Tote Bag,3,18.0,0.0,9.96,54.0
O100605,2024-06-25,C10530,Consumer,Store Pickup,United States,Chicago,North America,Equipment,Milk Frother,3,24.0,0.0,6.42,72.0
O100608,2024-01-23,C10322,Small Business,Store Pickup,United States,New York,North America,Bakery,Muffin Box,4,13.0,0.0,5.28,52.0
O100610,2024-04-18,C10111,Consumer,Store Pickup,Australia,Melbourne,APAC,Bakery,Biscotti Jar,5,11.5,0.0,7.71,57.5
O100613,2024-04-24,C10544,Consumer,Online,United Kingdom,Birmingham,Europe,Coffee,Colombian Beans,2,16.5,0.0,2.66,33.0
O100615,2024-04-28,C10197,Consumer,Online,Germany,Munich,Europe,Equipment,French Press,2,28.0,0.0,11.36,56.0
O100617,2024-06-19,C10561,,Online,Canada,Montreal,North America,cOFFEE,Cold Brew Pack,3,14.0,0.0,7.69,42.0
O100619,2024-01-03,C10327,Small Business,Marketplace,Australia,Melbourne,APAC,Equipment,Burr Grinder,4,79.0,0.0,12.23,316.0
O100622,2024-05-12,C10199,Consumer,Store Pickup,France,Paris,Europe,Bakery,Cookie Pack,2,9.0,0.0,6.37,18.0
O100623,2024-03-11,C10469,Small Business,Online,United States,San Jose,North America,Bakery,Biscotti Jar,3,11.5,0.05,,32.78
O100624,2024-05-03,C10028,Consumer,Store Pickup,France,Paris,Europe,Bakery,Cookie Pack,2,8.55,0.05,11.33,16.24
O100625,2024-03-13,C10002,Small Business,Online,United States,San Jose,North America,Coffee,Espresso Blend,4,18.38,0.0,4.49,73.5
O100627,2024-05-12,C10237,Consumer,Marketplace,United Kingdom,London,Europe,Equipment,Milk Frother,3,24.0,0.0,12.14,72.0
O100629,2024-05-20,C10437,Consumer,Store Pickup,France,Lyon,Europe,Equipment,Burr Grinder,2,79.0,0.0,3.56,158.0
O100630,2024-03-20,C10522,Consumer,Marketplace,United Kingdom,London,Europe,Merch,Travel Mug,2,22.0,0.0,2.8,44.0
O100631,2024-06-07,C10558,Consumer,Online,Germany,Berlin,Europe,Tea,Earl Grey,3,11.0,0.0,5.59,33.0
O100632,2024-03-02,C10138,Consumer,Online,United States,Chicago,North America,Merch,Ceramic Mug,2,13.3,0.05,9.29,25.27
O100634,2024-06-17,C10397,Consumer,Store Pickup,United States,Chicago,North America,Equipment,Pour Over Kit,5,34.0,0.0,10.41,170.0
O100636,2024-04-20,C10276,Corporate,Online,United States,Chicago,North America,Bakery,Croissant Box,5,15.0,0.0,3.45,75.0
O100638,2024-01-08,C10352,Consumer,Online,Canada,Montreal,North America,Equipment,French Press,4,26.6,0.0,5.49,106.4
O100641,2024-05-10,C10039,Small Business,Online,France,Paris,Europe,Equipment,French Press,3,28.0,0.0,9.2,84.0
O100643,2024-04-13,C10541,Consumer,Online,Germany,Hamburg,Europe,Bakery,Biscotti Jar,5,11.5,0.05,,54.62
O100645,2024-03-22,C10625,Corporate,Store Pickup,France,Paris,Europe,Bakery,Cookie Pack,5,9.0,0.0,10.07,45.0
O100647,2024-05-26,C10471,Small Business,Online,United Kingdom,Birmingham,Europe,Merch,Travel Mug,3,22.0,0.0,4.61,66.0
O100649,2024-04-24,C10201,Small Business,Online,United States,San Jose,North America,Coffee,Espresso Blend,4,17.5,0.0,7.62,70.0
O100652,2024-03-18,C10107,Consumer,Online,United States,Austin,North America,Coffee,Colombian Beans,2,17.32,0.0,3.38,34.65
O100655,2024-03-31,C10610,Consumer,Marketplace,United Kingdom,London,Europe,Bakery,Cookie Pack,4,9.0,0.0,10.68,36.0
O100656,2024-04-06,C10543,Corporate,Store Pickup,United States,Chicago,North America,Merch,T-Shirt,3,24.7,0.0,7.75,74.1
O100658,2024-04-27,C10015,Small Business,Marketplace,United States,New York,North America,Coffee,Espresso Blend,1,17.5,0.0,9.03,17.5
O100661,2024-05-25,C10166,Corporate,Marketplace,United States,San Jose,North America,Coffee,,-1,18.0,0.0,9.16,-18.0
O100663,2024-05-19,C10411,Small Business,Marketplace,United States,Austin,North America,Equipment,French Press,1,28.0,0.0,5.3,28.0
O100666,2024-04-23,C10274,Consumer,Marketplace,United Kingdom,Manchester,Europe,Coffee,Espresso Blend,4,17.5,0.0,11.86,70.0
O100667,2024-04-28,C10334,Consumer,Marketplace,Canada,Vancouver,North America,Tea,Green Tea,3,12.0,0.0,5.33,36.0
O100669,2024-03-12,C10550,Consumer,Online, AUSTRALIA ,Melbourne,APAC,Equipment,Pour Over Kit,4,34.0,0.0,6.74,136.0
O100671,2024-06-21,C10143,Consumer,Marketplace,United States,New York,North America,Bakery,Croissant Box,3,15.0,0.0,2.78,45.0
O100672,2024-03-16,C10417,Corporate,Online,United Kingdom,London,Europe,Coffee,Ethiopian Beans,4,18.0,0.0,3.62,72.0
O100673,2024-06-28,C10375,Consumer,Store Pickup,Australia,Sydney,APAC,Coffee,Cold Brew Pack,3,14.0,0.0,7.14,42.0
O100676,2024-03-13,C10024,Consumer,Marketplace,Australia,Brisbane,APAC,Coffee,Espresso Blend,1,$17.5,0.0,11.75,17.5
O100679,2024-04-09,C10342,Corporate,Marketplace,United States,San Jose,North America,Coffee,Espresso Blend,5,17.5,0.0,9.18,87.5
O100681,2024-03-19,C10502,Small Business,Online,United Kingdom,Birmingham,Europe,Equipment,Milk Frother,5,24.0,0.0,7.69,120.0
O100684,2024-04-06,C10423,Corporate,Online,France,Paris,Europe,Tea,Earl Grey,5,11.0,0.0,10.79,55.0
O100687,2024-02-03,C10602,Consumer,Online,United Kingdom,Manchester,Europe,Coffee,Espresso Blend,3,17.5,0.0,7.48,52.5
O100690,2024-06-20,C10410,Corporate,Online,United Kingdom,London,Europe,Coffee,Ethiopian Beans,5,18.0,0.05,5.45,85.5
O100693,2024-02-19,C10643,Small Business,Online,United States,New York,North America,Equipment,French Press,5,29.4,0.0,5.66,147.0
O100695,2024-01-14,C10375,Consumer,Online,United States,Seattle,North America,Equipment,Burr Grinder,1,79.0,0.1,3.95,71.1
O100697,2024-01-14,C10141,Consumer,Online,United States,Seattle,North America,Coffee,Espresso Blend,3,17.5,0.0,8.31,52.5
O100700,2024-01-18,C10434,Consumer,Online,Canada,Toronto,North America,Merch,Ceramic Mug,5,14.7,0.0,5.74,73.5
O100702,2024-01-28,C10518,Consumer,Online,United States,Austin,North America,Coffee,Espresso Blend,4,17.5,0.0,7.88,70.0
O100703,2024-01-16,C10626,Consumer,Online,United Kingdom,London,Europe,Coffee,Cold Brew Pack,1,14.7,0.0,7.98,14.7
O100705,2024-06-13,C10420,Consumer,Marketplace,United States,New York,North America,Coffee,Colombian Beans,2,17.32,0.1,9.02,31.18
O100707,2024-03-21,C10581,Small Business,Online,United States,Austin,North America,Bakery,Croissant Box,3,15.0,0.0,10.97,45.0
O100708,2024-05-01,C10117,Corporate,Marketplace,United States,New York,North America,Merch,T-Shirt,3,26.0,0.0,6.17,78.0
O100710,2024-01-30,C10489,Small Business,Store Pickup,Canada,Vancouver,North America,Merch,Ceramic Mug,5,14.0,0.0,10.5,70.0
O100711,2024-02-01,C10649,Consumer,Marketplace,United States,Austin,North America,Bakery,Muffin Box,2,13.0,0.0,6.43,26.0
O100714,2024-04-08,C10304,Consumer,Marketplace,Canada,Toronto,North America,Bakery,Cookie Pack,3,9.0,0.0,5.24,27.0
O100715,2024-02-28,C10130,Consumer,Online,United Kingdom,Birmingham,Europe,Equipment,French Press,1,28.0,0.0,10.86,28.0
O100716,2024-05-09,C10625,Consumer,Store Pickup,United Kingdom,Manchester,Europe,Bakery,Muffin Box,5,13.0,0.0,5.56,65.0
O100719,2024-06-06,C10230,Consumer,Online,Australia,Brisbane,APAC,Equipment,Pour Over Kit,2,$34.0,0.0,10.18,68.0
O100721,2024-05-25,C10364,Consumer,Online,Canada,Toronto,North America,Merch,Tote Bag,4,18.0,0.15,4.03,61.2
O100723,2024-05-24,C10111,Small Business,Store Pickup,Germany,Hamburg,Europe,Bakery,Croissant Box,3,15.0,0.0,7.53,45.0
O100725,2024-02-15,C10640,Consumer,Online,United Kingdom,Manchester,Europe,Coffee,Ethiopian Beans,2,18.0,0.0,9.4,36.0
O100727,2024-02-21,C10414,Consumer,Online,Canada,Vancouver,North America,Equipment,Burr Grinder,3,75.05,0.0,7.01,225.15
O100728,2024-06-30,C10195,Small Business,Store Pickup,Canada,Montreal,North America,Bakery,Croissant Box,2,14.25,0.0,7.1,28.5
O100730,2024-03-29,C10225,Small Business,Online,Germany,Berlin,Europe,Equipment,Pour Over Kit,4,35.7,0.05,9.76,135.66
O100733,2024-02-20,C10586,Small Business,Online,France,Marseille,Europe,Coffee,Cold Brew Pack,1,13.3,0.0,9.74,13.3
O100734,2024-05-16,C10595,Small Business,Online,United States,Austin,North America,Merch,Tote Bag,1,18.0,0.05,3.56,17.1
O100736,2024-05-03,C10053,Consumer,online,United States,San Jose,North America,Equipment,Burr Grinder,2,79.0,0.0,3.63,158.0
O100739,2024-02-02,C10577,Consumer,Store Pickup,Australia,Sydney,APAC,Bakery,Cookie Pack,1,8.55,0.0,4.68,8.55
O100741,2024-04-07,C10299,Small Business,Online,United States,Austin,North America,Merch,Tote Bag,1,18.0,0.0,4.22,18.0
