order_id,order_date,region,state,segment,category,sub_category,ship_mode,quantity,discount,sales,profit,customer_id
ORD-2025-00219,2025-09-29,South,North Carolina,Corporate,Office Supplies,Binders,Standard Class,1,0.05,26.97,-1.95,C11580
ORD-2024-00220,2024-05-09,Central,Minnesota,Consumer,Technology,Phones,Second Class,3,0.11,386.25,46.45,C10558
ORD-2024-00221,2024-02-22,West,California,Consumer,Technology,Copiers,Standard Class,4,0.05,2494.44,577.79,C10754
ORD-2025-00222,2025-11-14,Central,Ohio,Consumer,Technology,Copiers,Standard Class,6,0.01,3126.65,755.61,C10713
ORD-2025-00223,2025-12-30,Central,Minnesota,Consumer,Furniture,Furnishings,First Class,3,0.16,231.72,4.4,C10870
ORD-2025-00224,2025-11-02,South,Texas,Consumer,Technology,Machines,Standard Class,3,0.18,850.38,74.93,C11435
ORD-2025-00225,2025-12-10,Central,Michigan,Corporate,Technology,Copiers,Standard Class,5,0.08,2054.48,360.41,C10011
ORD-2025-00226,2025-02-19,Central,Illinois,Consumer,Furniture,Chairs,Standard Class,6,0.09,919.42,62.99,C11429
ORD-2024-00227,2024-09-03,East,Pennsylvania,Corporate,Furniture,Bookcases,Second Class,3,0.19,289.23,-22.4,C10703
ORD-2025-00228,2025-03-14,West,Arizona,Corporate,Technology,Accessories,Standard Class,5,0.04,129.03,30.42,C11620
ORD-2024-00229,2024-07-21,West,Oregon,Consumer,Technology,Copiers,First Class,8,0.17,2697.42,273.7,C10526
ORD-2024-00230,2024-07-02,East,New York,Consumer,Office Supplies,Storage,Second Class,1,0.23,39.1,-14.74,C11487
ORD-2024-00231,2024-05-02,Central,Michigan,Consumer,Technology,Phones,Second Class,6,0.05,1046.78,181.51,C10358
ORD-2025-00232,2025-02-04,East,Pennsylvania,Consumer,Office Supplies,Appliances,Standard Class,6,0.17,643.38,47.76,C10065
ORD-2024-00233,2024-10-20,East,New York,Corporate,Office Supplies,Paper,Same Day,1,0.05,12.43,-46.92,C11201
ORD-2024-00234,2024-10-06,West,Arizona,Consumer,Furniture,Tables,Standard Class,8,0.01,2531.8,413.6,C10590
ORD-2025-00235,2025-09-01,East,New Jersey,Corporate,Technology,Accessories,Standard Class,2,0.1,67.91,-0.88,C11750
ORD-2024-00236,2024-07-16,East,New Jersey,Consumer,Furniture,Bookcases,Standard Class,6,0.12,994.43,54.31,C10631
ORD-2025-00237,2025-05-25,Central,Michigan,Consumer,Furniture,Chairs,Second Class,8,0.12,1285.25,57.58,C10337
ORD-2024-00238,2024-05-23,West,California,Consumer,Furniture,Bookcases,Standard Class,7,0.14,762.66,40.93,C10220
ORD-2025-00239,2025-08-31,Central,Minnesota,Corporate,Technology,Machines,Standard Class,2,0.08,879.91,149.44,C10298
ORD-2024-00240,2024-07-19,South,Florida,Consumer,Technology,Phones,First Class,1,0.11,149.02,-3.64,C10928
ORD-2024-00241,2024-05-03,West,Washington,Consumer,Office Supplies,Paper,Standard Class,4,0.18,42.87,-10.89,C11530
ORD-2024-00242,2024-07-05,East,Pennsylvania,Corporate,Furniture,Bookcases,Standard Class,2,0.09,272.05,13.62,C10932
ORD-2024-00243,2024-11-21,West,Oregon,Consumer,Office Supplies,Binders,Second Class,3,0.08,77.67,-29.04,C11424
ORD-2025-00244,2025-04-08,Central,Michigan,Consumer,Furniture,Bookcases,Second Class,6,0.2,799.14,-19.99,C11433
ORD-2024-00245,2024-12-14,Central,Illinois,Corporate,Office Supplies,Binders,Standard Class,7,0.06,200.27,4.25,C11194
ORD-2025-00246,2025-10-21,East,New Jersey,Consumer,Furniture,Tables,Standard Class,2,0.15,509.22,-18.11,C11288
ORD-2025-00247,2025-02-06,Central,Ohio,Corporate,Furniture,Furnishings,Same Day,6,0.1,439.92,-4.94,C10276
ORD-2024-00248,2024-12-11,South,Florida,Corporate,Office Supplies,Appliances,Second Class,1,0.21,78.99,-13.5,C11267
ORD-2025-00249,2025-05-25,West,Washington,Corporate,Office Supplies,Storage,Standard Class,4,0.06,219.22,49.24,C10320
ORD-2024-00250,2024-05-26,West,Washington,Corporate,Technology,Accessories,First Class,8,0.09,211.05,-2.2,C10958
ORD-2024-00251,2024-05-27,South,Georgia,Corporate,Technology,Copiers,Standard Class,1,0.05,374.88,63.94,C10072
ORD-2025-00252,2025-12-11,Central,Ohio,Corporate,Office Supplies,Storage,Standard Class,8,0.16,423.02,30.0,C11517
ORD-2025-00253,2025-05-03,South,Florida,Home Office,Office Supplies,Binders,Standard Class,4,0.09,104.1,4.4,C11434
ORD-2025-00254,2025-10-01,Central,Michigan,Consumer,Furniture,Chairs,Standard Class,8,0.04,1334.42,189.18,C10205
ORD-2025-00255,2025-07-04,South,Georgia,Consumer,Furniture,Chairs,First Class,6,0.36,519.74,-92.06,C10547
ORD-2024-00256,2024-12-03,East,New York,Corporate,Office Supplies,Paper,Standard Class,2,0.18,24.04,9.15,C11466
ORD-2025-00257,2025-10-02,Central,Minnesota,Corporate,Furniture,Tables,Standard Class,3,0.2,745.12,-54.21,C10350
ORD-2025-00258,2025-04-17,South,North Carolina,Consumer,Office Supplies,Storage,First Class,3,0.03,145.08,15.71,C10429
ORD-2024-00259,2024-05-30,Central,Michigan,Home Office,Technology,Phones,Standard Class,8,0.08,1291.08,209.63,C11506
ORD-2025-00260,2025-02-18,West,Washington,Consumer,Office Supplies,Paper,Second Class,8,0.16,89.39,-8.09,C11233
ORD-2024-00261,2024-10-24,West,Washington,Corporate,Office Supplies,Storage,Standard Class,8,0.12,307.84,26.12,C10272
ORD-2025-00262,2025-09-02,West,Washington,Corporate,Office Supplies,Paper,Second Class,1,0.03,14.55,-19.36,C10360
ORD-2024-00263,2024-09-19,West,California,Home Office,Technology,Copiers,Standard Class,6,0.23,2182.36,162.42,C11488
ORD-2024-00264,2024-05-23,East,New York,Consumer,Technology,Machines,Standard Class,4,0.21,1496.05,96.29,C10307
ORD-2024-00265,2024-12-11,Central,Illinois,Corporate,Furniture,Chairs,Second Class,8,0.07,1398.99,153.61,C11137
ORD-2025-00266,2025-09-15,Central,Minnesota,Consumer,Office Supplies,Appliances,Second Class,2,0.17,165.2,6.26,C11454
ORD-2025-00267,2025-07-25,East,Pennsylvania,Consumer,Office Supplies,Storage,Second Class,7,0.02,584.76,108.77,C10347
ORD-2024-00268,2024-01-02,Central,Minnesota,Consumer,Furniture,Bookcases,Second Class,8,0.1,869.93,49.84,C10599
ORD-2024-00269,2024-10-30,West,Washington,Corporate,Office Supplies,Binders,Standard Class,4,0.14,110.42,-1.35,C10804
ORD-2024-00270,2024-09-10,West,Arizona,Consumer,Office Supplies,Binders,Standard Class,4,0.02,120.78,22.24,C11530
ORD-2025-00271,2025-10-13,West,California,Consumer,Technology,Copiers,Second Class,4,0.07,2278.54,435.75,C11378
ORD-2025-00272,2025-03-28,East,Massachusetts,Corporate,Furniture,Tables,Second Class,6,0.25,1064.85,-119.02,C10603
ORD-2024-00273,2024-02-06,West,Arizona,Corporate,Office Supplies,Binders,Second Class,2,0.12,45.48,-7.92,C11421
ORD-2024-00274,2024-06-08,East,New York,Corporate,Furniture,Bookcases,Second Class,6,0.13,629.71,12.83,C10547
ORD-2024-00275,2024-01-09,East,New Jersey,Home Office,Office Supplies,Binders,Standard Class,7,0.16,178.9,-6.18,C10162
ORD-2024-00276,2024-08-20,South,North Carolina,Consumer,Furniture,Chairs,Standard Class,4,0.04,615.39,53.53,C11593
ORD-2024-00277,2024-04-08,West,Oregon,Home Office,Office Supplies,Appliances,Standard Class,7,0.17,346.76,36.78,C10945
ORD-2025-00278,2025-10-20,Central,Michigan,Home Office,Technology,Machines,First Class,7,0.17,2113.16,221.56,C11669
ORD-2024-00279,2024-07-26,Central,Ohio,Consumer,Furniture,Tables,Second Class,6,0.23,1305.88,-71.55,C10573
ORD-2024-00280,2024-05-10,South,Florida,Consumer,Technology,Phones,Standard Class,8,0.14,2401.83,282.15,C10549
ORD-2025-00281,2025-02-07,South,Texas,Consumer,Technology,Copiers,Standard Class,8,0.08,4335.47,765.45,C10626
ORD-2024-00282,2024-05-31,West,Washington,Consumer,Furniture,Bookcases,Standard Class,3,0.14,528.66,30.88,C10724
ORD-2024-00283,2024-02-23,West,Arizona,Corporate,Technology,Phones,First Class,1,0.03,148.49,9.72,C11755
ORD-2024-00284,2024-04-29,South,Florida,Corporate,Office Supplies,Binders,First Class,5,0.09,161.76,11.79,C11288
ORD-2025-00285,2025-11-03,East,New Jersey,Corporate,Office Supplies,Paper,Standard Class,8,0.11,97.7,13.66,C10012
ORD-2025-00286,2025-09-19,Central,Ohio,Consumer,Furniture,Tables,First Class,4,0.22,844.13,-51.51,C11615
ORD-2025-00287,2025-08-09,Central,Ohio,Consumer,Office Supplies,Paper,Standard Class,7,0.05,55.52,18.27,C11262
ORD-2025-00288,2025-09-16,Central,Ohio,Home Office,Furniture,Bookcases,Standard Class,3,0.23,469.13,-8.96,C10878
ORD-2025-00289,2025-02-23,South,Florida,Consumer,Office Supplies,Appliances,Second Class,6,0.11,488.27,35.97,C11648
ORD-2025-00290,2025-02-25,South,Georgia,Home Office,Office Supplies,Paper,Second Class,7,0.14,89.66,-11.03,C11558
ORD-2024-00291,2024-04-13,Central,Illinois,Consumer,Technology,Copiers,First Class,3,0.35,1059.54,-56.72,C10479
ORD-2024-00292,2024-09-10,East,Pennsylvania,Home Office,Office Supplies,Paper,Standard Class,1,0.21,18.98,-20.3,C11773
ORD-2024-00293,2024-08-14,South,Florida,Consumer,Office Supplies,Storage,Standard Class,1,0.12,41.29,-7.02,C10544
ORD-2024-00294,2024-04-21,West,Arizona,Consumer,Furniture,Chairs,Standard Class,5,0.08,673.5,46.2,C10556
ORD-2025-00295,2025-05-24,West,Washington,Consumer,Office Supplies,Storage,Standard Class,5,0.06,321.07,74.56,C10815
ORD-2025-00296,2025-04-17,South,Florida,Corporate,Office Supplies,Binders,Standard Class,7,0.06,154.47,18.21,C10596
ORD-2024-00297,2024-04-08,West,Washington,Home Office,Furniture,Bookcases,Standard Class,8,0.15,786.34,36.67,C11347
ORD-2024-00298,2024-06-01,West,California,Consumer,Office Supplies,Appliances,Standard Class,5,0.13,237.27,2.06,C11084
ORD-2024-00299,2024-12-03,West,California,Home Office,Office Supplies,Storage,Standard Class,2,0.03,153.95,38.52,C10482
ORD-2025-00300,2025-12-06,South,Florida,Corporate,Technology,Phones,Second Class,2,0.11,414.29,50.17,C10105
ORD-2024-00301,2024-06-11,East,New Jersey,Corporate,Furniture,Furnishings,Second Class,3,0.13,203.51,-23.74,C11453
ORD-2025-00302,2025-12-20,Central,Illinois,Home Office,Technology,Copiers,Second Class,6,0.08,2402.1,423.83,C11707
ORD-2025-00303,2025-11-11,West,Oregon,Consumer,Office Supplies,Storage,Standard Class,1,0.07,57.12,-9.74,C10458
ORD-2024-00304,2024-06-09,Central,Illinois,Consumer,Office Supplies,Paper,Standard Class,4,0.05,55.19,-0.25,C11188
ORD-2025-00305,2025-08-02,Central,Ohio,Home Office,Technology,Machines,Standard Class,8,0.12,2316.75,343.05,C10040
ORD-2025-00306,2025-02-01,East,New Jersey,Home Office,Office Supplies,Binders,Standard Class,1,0.32,20.4,-7.13,C11173
ORD-2024-00307,2024-10-03,East,New Jersey,Home Office,Office Supplies,Appliances,Standard Class,2,0.17,200.4,-11.91,C10553
ORD-2025-00308,2025-05-18,West,Washington,Home Office,Office Supplies,Binders,Standard Class,3,0.11,90.49,6.9,C11081
ORD-2025-00309,2025-01-26,South,North Carolina,Consumer,Technology,Accessories,Second Class,4,0.1,112.58,10.67,C10819
ORD-2024-00310,2024-05-14,Central,Ohio,Corporate,Furniture,Tables,Same Day,5,0.14,1330.66,5.13,C11076
ORD-2024-00311,2024-07-13,South,North Carolina,Consumer,Office Supplies,Binders,Standard Class,5,0.19,102.85,0.87,C11072
ORD-2025-00312,2025-02-04,East,New Jersey,Home Office,Furniture,Chairs,First Class,2,0.31,165.67,-28.39,C10189
ORD-2025-00313,2025-10-01,South,Georgia,Consumer,Office Supplies,Binders,Standard Class,3,0.21,69.72,-31.47,C11571
ORD-2024-00314,2024-02-02,Central,Ohio,Corporate,Office Supplies,Paper,Second Class,7,0.01,115.92,18.8,C10947
ORD-2025-00315,2025-11-18,Central,Minnesota,Corporate,Furniture,Furnishings,Second Class,6,0.11,281.27,-4.18,C10808
ORD-2025-00316,2025-04-04,South,Florida,Consumer,Office Supplies,Paper,First Class,1,0.02,15.11,-25.28,C11188
ORD-2025-00317,2025-04-14,East,Pennsylvania,Consumer,Technology,Copiers,Standard Class,2,0.02,1118.18,255.4,C10914
ORD-2025-00318,2025-01-09,West,Oregon,Home Office,Technology,Accessories,Standard Class,6,0.06,207.05,46.72,C11767
ORD-2024-00319,2024-01-22,Central,Minnesota,Corporate,Technology,Copiers,Standard Class,6,0.04,3220.63,706.4,C11513
ORD-2025-00320,2025-10-31,Central,Michigan,Consumer,Furniture,Bookcases,Standard Class,1,0.19,162.47,-0.58,C10953
ORD-2024-00321,2024-02-07,Central,Michigan,Corporate,Furniture,Tables,First Class,4,0.28,1018.75,-117.36,C11789
ORD-2024-00322,2024-08-17,West,California,Corporate,Office Supplies,Paper,First Class,1,0.34,9.92,14.72,C11047
ORD-2024-00323,2024-12-30,East,New Jersey,Consumer,Office Supplies,Paper,Second Class,4,0.16,48.22,-13.52,C10318
ORD-2025-00324,2025-07-16,East,New Jersey,Consumer,Furniture,Furnishings,Standard Class,8,0.07,434.32,28.75,C10483
ORD-2025-00325,2025-03-13,East,New York,Home Office,Office Supplies,Paper,First Class,6,,69.65,-3.64,C10566
ORD-2024-00326,2024-10-09,Central,Illinois,Corporate,Technology,Phones,Standard Class,3,0.18,370.09,25.99,C11658
ORD-2024-00327,2024-01-27,Central,Michigan,Corporate,Technology,Accessories,Standard Class,2,0.23,40.41,17.75,C11155
ORD-2024-00328,2024-08-13,West,Oregon,Corporate,Office Supplies,Storage,First Class,1,0.19,49.4,-25.79,C11048
ORD-2024-00329,2024-10-03,East,New Jersey,Consumer,Office Supplies,Appliances,Standard Class,3,0.12,374.41,39.81,C10828
ORD-2025-00330,2025-08-31,West,Oregon,Consumer,Office Supplies,Appliances,Standard Class,3,0.01,293.71,78.34,C11054
ORD-2024-00331,2024-10-10,West,Washington,Consumer,Furniture,Bookcases,Standard Class,1,0.19,96.01,-0.56,C10404
ORD-2025-00332,2025-04-25,South,Florida,Consumer,Office Supplies,Appliances,Second Class,5,0.19,147.05,-13.62,C10605
ORD-2025-00333,2025-03-28,South,North Carolina,Corporate,Office Supplies,Appliances,Second Class,6,0.12,736.3,62.75,C10252
ORD-2025-00334,2025-10-20,East,Massachusetts,Home Office,Office Supplies,Binders,Standard Class,5,0.04,103.93,-4.16,C10004
ORD-2025-00335,2025-05-30,Central,Illinois,Consumer,Technology,Phones,Second Class,4,0.08,526.39,62.26,C11347
ORD-2025-00336,2025-06-30,South,North Carolina,Consumer,Furniture,Furnishings,Second Class,8,0.02,472.72,59.18,C10479
ORD-2024-00337,2024-07-10,South,Florida,Corporate,Office Supplies,Paper,Same Day,3,0.1,41.26,-26.43,C10644
ORD-2024-00338,2024-02-18,West,Oregon,Home Office,Office Supplies,Appliances,Second Class,2,0.02,191.49,34.11,C11776
ORD-2025-00339,2025-05-26,South,Texas,Corporate,Technology,Phones,Second Class,2,0.06,328.92,34.25,C10399
ORD-2024-00340,2024-01-17,East,Pennsylvania,Home Office,Furniture,Furnishings,Second Class,3,0.12,196.79,-4.92,C10858
ORD-2024-00341,2024-06-20,East,New York,Corporate,Furniture,Tables,Standard Class,5,0.05,1192.8,133.43,C10651
ORD-2024-00342,2024-08-07,West,Arizona,Corporate,Furniture,Tables,Standard Class,6,0.11,1292.55,94.43,C11216
ORD-2024-00343,2024-06-06,East,Massachusetts,Consumer,Technology,Phones,Standard Class,3,0.13,476.28,65.45,C10120
ORD-2025-00344,2025-04-21,West,Arizona,Consumer,Technology,Machines,Standard Class,7,0.18,1440.44,155.54,C10449
ORD-2024-00345,2024-02-15,West,Oregon,Consumer,Furniture,Chairs,Standard Class,4,,377.22,2.15,C10455
ORD-2025-00346,2025-01-07,East,Pennsylvania,Consumer,Furniture,Bookcases,Standard Class,3,0.23,225.57,-3.14,C10938
ORD-2025-00347,2025-06-01,South,Texas,Home Office,Technology,Phones,Standard Class,1,0.12,150.95,10.04,C10225
ORD-2024-00348,2024-04-08,South,Texas,Home Office,Furniture,Chairs,Standard Class,5,0.18,812.44,-12.35,C11132
ORD-2024-00349,2024-02-06,East,New Jersey,Consumer,Technology,Phones,Standard Class,1,0.11,190.47,12.9,C11176
ORD-2024-00350,2024-10-06,South,Florida,Consumer,Office Supplies,Appliances,Second Class,1,0.06,77.56,7.91,C11377
ORD-2024-00351,2024-12-14,South,Georgia,Consumer,Furniture,Bookcases,First Class,3,0.21,315.89,-18.43,C10173
ORD-2025-00352,2025-05-11,Central,Minnesota,Consumer,Office Supplies,Appliances,Standard Class,6,0.08,694.81,70.76,C11775
ORD-2024-00353,2024-10-28,West,Arizona,Corporate,Furniture,Tables,Standard Class,3,0.3,682.65,-84.7,C10896
ORD-2024-00354,2024-06-29,Central,Illinois,Home Office,Office Supplies,Storage,Standard Class,6,0.04,442.14,59.79,C10845
ORD-2025-00355,2025-08-29,South,North Carolina,Home Office,Furniture,Chairs,Standard Class,2,0.33,197.12,-26.83,C10927
ORD-2024-00356,2024-04-08,Central,Illinois,Corporate,Furniture,Chairs,Standard Class,6,0.11,656.48,47.31,C11468
ORD-2025-00357,2025-11-30,East,Massachusetts,Home Office,Furniture,Chairs,First Class,8,0.05,1621.26,171.75,C10412
ORD-2024-00358,2024-04-25,East,Pennsylvania,Corporate,Office Supplies,Appliances,Standard Class,1,0.12,87.66,3.61,C11583
ORD-2024-00359,2024-07-09,Central,Minnesota,Consumer,Furniture,Tables,First Class,8,0.13,1498.56,48.12,C10375
ORD-2024-00360,2024-09-09,East,New Jersey,Corporate,Technology,Copiers,Second Class,3,0.27,1219.59,30.65,C11618
ORD-2024-00361,2024-06-09,West,Arizona,Corporate,Technology,Copiers,Standard Class,8,0.06,3129.22,658.39,C11373
ORD-2024-00362,2024-09-12,East,Massachusetts,Corporate,Office Supplies,Appliances,Standard Class,2,0.17,184.85,21.5,C11348
ORD-2024-00363,2024-11-18,South,North Carolina,Consumer,Furniture,Tables,Standard Class,7,0.25,1637.95,-99.03,C11494
ORD-2024-00364,2024-05-07,South,Florida,Consumer,Technology,Copiers,Standard Class,1,0.05,424.65,72.6,C11535
ORD-2024-00365,2024-01-18,West,Oregon,Consumer,Furniture,Furnishings,Standard Class,2,0.09,73.91,-2.85,C10119
ORD-2025-00366,2025-07-19,South,Georgia,Home Office,Furniture,Tables,Same Day,5,0.03,1002.73,82.69,C11378
ORD-2025-00367,2025-07-23,East,Massachusetts,Consumer,Office Supplies,Paper,First Class,4,0.09,94.39,-0.27,C11012
ORD-2024-00368,2024-11-18,Central,Michigan,Corporate,Technology,Copiers,First Class,1,0.15,667.06,75.55,C11094
ORD-2025-00369,2025-11-16,Central,Minnesota,Corporate,Furniture,Bookcases,Standard Class,3,0.33,535.68,-76.98,C11502
ORD-2025-00370,2025-09-17,South,Texas,Consumer,Office Supplies,Paper,Standard Class,6,0.08,90.03,3.97,C11741
ORD-2024-00371,2024-10-14,South,Georgia,Corporate,Office Supplies,Storage,Standard Class,5,0.02,199.95,27.84,C10497
ORD-2025-00372,2025-10-24,East,New Jersey,Home Office,Technology,Machines,Standard Class,8,0.09,3109.13,568.36,C10999
ORD-2025-00373,2025-09-30,South,North Carolina,Consumer,Office Supplies,Paper,Standard Class,7,0.11,92.42,-7.37,C11407
ORD-2024-00374,2024-06-03,West,Oregon,Home Office,Furniture,Bookcases,Second Class,2,0.06,247.46,37.18,C11110
ORD-2025-00375,2025-05-04,Central,Minnesota,Consumer,Furniture,Bookcases,Standard Class,4,0.27,488.06,-37.34,C11387
ORD-2025-00376,2025-01-20,Central,Illinois,Consumer,Office Supplies,Appliances,First Class,6,0.34,534.23,-59.8,C10409
ORD-2024-00377,2024-04-13,Central,Illinois,Home Office,Office Supplies,Storage,Same Day,1,0.04,49.4,-21.54,C10276
ORD-2025-00378,2025-01-27,West,California,Home Office,Furniture,Bookcases,Standard Class,4,0.16,476.13,25.49,C10983
ORD-2024-00379,2024-09-02,South,Florida,Home Office,Technology,Copiers,First Class,8,0.16,2229.76,209.63,C11232
ORD-2024-00380,2024-06-24,West,Arizona,Corporate,Furniture,Chairs,Standard Class,5,0.33,533.48,-67.5,C10126
ORD-2024-00381,2024-02-08,West,Oregon,Home Office,Technology,Machines,Standard Class,8,0.15,2487.93,343.89,C10315
ORD-2025-00382,2025-04-21,Central,Minnesota,Corporate,Technology,Machines,First Class,4,0.02,1119.13,255.01,C11790
ORD-2025-00383,2025-11-12,East,New York,Home Office,Furniture,Chairs,Standard Class,8,0.27,973.56,-49.24,C11334
ORD-2025-00384,2025-06-21,South,Texas,Corporate,Office Supplies,Appliances,First Class,1,0.03,102.07,-11.21,C11148
ORD-2025-00385,2025-02-11,East,New York,Consumer,Office Supplies,Storage,Second Class,5,0.04,207.39,32.19,C10362
ORD-2025-00386,2025-06-08,West,Arizona,Home Office,Furniture,Bookcases,First Class,2,0.21,119.9,-21.9,C10200
ORD-2025-00387,2025-05-20,South,North Carolina,Consumer,Furniture,Bookcases,Same Day,1,0.16,115.58,-17.67,C10503
ORD-2024-00388,2024-02-05,Central,Minnesota,Corporate,Technology,Machines,Standard Class,4,0.08,1188.84,230.13,C10974
ORD-2025-00389,2025-11-15,West,Washington,Consumer,Technology,Machines,Standard Class,1,0.17,288.39,-0.52,C11390
ORD-2024-00390,2024-01-20,Central,Illinois,Corporate,Technology,Accessories,Standard Class,8,0.11,431.46,54.7,C10323
ORD-2024-00391,2024-11-16,East,Pennsylvania,Consumer,Office Supplies,Binders,Standard Class,8,0.08,287.9,28.61,C10855
ORD-2025-00392,2025-05-26,Central,Illinois,Consumer,Technology,Machines,Standard Class,8,0.18,1291.83,108.72,C10107
ORD-2025-00393,2025-02-03,East,New York,Home Office,Office Supplies,Paper,First Class,5,0.17,119.86,-27.1,C11671
ORD-2025-00394,2025-10-15,South,Florida,Consumer,Office Supplies,Binders,Standard Class,4,0.1,129.91,1.56,C11040
ORD-2025-00395,2025-04-15,South,Texas,Corporate,Technology,Phones,Same Day,2,0.06,367.95,28.3,C10509
